Time,Device,B_hat,J_m,Best_Js,Target_MEC,J_d,p_L,p_U,p_0,Init_Mode,Final_Mode,Cost,Energy
120,9,-0.000439,2.294271e-08,9.532947e-09,8,2.000000e-08,2.658329e-01,1.000000e+00,5.268306e-03,2,2,7.523522e-05,2.000000e-05
120,10,-0.000582,2.579429e-08,1.227645e-08,7,2.000000e-08,3.104276e-01,1.000000e+00,3.290027e-03,2,2,6.442727e-05,2.000000e-05
121,1,-0.000393,2.202405e-08,8.613066e-09,5,2.000000e-08,2.662662e-01,1.000000e+00,5.752534e-03,2,2,7.511281e-05,2.000000e-05
121,2,-0.000160,1.629996e-08,3.841263e-09,7,2.000000e-08,3.113459e-01,1.000000e+00,9.856671e-03,2,2,6.423723e-05,2.000000e-05
121,4,-0.000377,2.170180e-08,8.479267e-09,8,2.000000e-08,2.128614e-01,1.000000e+00,8.262485e-03,2,2,9.395783e-05,2.000000e-05
121,6,-0.000540,2.495594e-08,1.185986e-08,5,2.000000e-08,1.876127e-01,1.000000e+00,7.562667e-03,2,2,1.066026e-04,2.000000e-05
121,7,-0.000635,2.686383e-08,1.349536e-08,6,2.000000e-08,2.520027e-01,1.000000e+00,4.249841e-03,2,2,7.936422e-05,2.000000e-05
121,10,-0.000561,2.538239e-08,1.239131e-08,7,2.000000e-08,1.707893e-01,1.000000e+00,8.406788e-03,2,2,1.171033e-04,2.000000e-05
122,4,-0.000390,2.196211e-08,8.607919e-09,3,2.000000e-08,2.475496e-01,1.000000e+00,6.451100e-03,2,2,8.079189e-05,2.000000e-05
122,5,-0.000403,2.222342e-08,8.856236e-09,4,2.000000e-08,2.515949e-01,1.000000e+00,6.132632e-03,2,2,7.949288e-05,2.000000e-05
122,7,-0.000609,2.635035e-08,1.309522e-08,8,2.000000e-08,2.205110e-01,1.000000e+00,5.413085e-03,2,2,9.069841e-05,2.000000e-05
122,10,-0.000578,2.571261e-08,1.226936e-08,3,2.000000e-08,2.782174e-01,1.000000e+00,3.925711e-03,2,2,7.188621e-05,2.000000e-05
123,4,-0.000402,2.220735e-08,9.074621e-09,2,2.000000e-08,1.942909e-01,1.000000e+00,8.955210e-03,2,2,1.029384e-04,2.000000e-05
123,6,-0.000518,2.452406e-08,1.110780e-08,6,2.000000e-08,2.681519e-01,1.000000e+00,4.542500e-03,2,2,7.458459e-05,2.000000e-05
123,8,-0.000283,1.971609e-08,6.695130e-09,2,2.000000e-08,1.934225e-01,1.000000e+00,1.176843e-02,2,2,1.034006e-04,2.000000e-05
124,1,-0.000295,1.997944e-08,6.518645e-09,7,2.000000e-08,3.186573e-01,1.000000e+00,5.642146e-03,2,2,6.276335e-05,2.000000e-05
124,2,-0.000140,1.558545e-08,3.789464e-09,1,2.000000e-08,2.013950e-01,1.000000e+00,1.937154e-02,2,2,9.930732e-05,2.000000e-05
124,3,-0.000211,1.787134e-08,4.914850e-09,3,2.000000e-08,2.862291e-01,1.000000e+00,8.719057e-03,2,2,6.987411e-05,2.000000e-05
124,7,-0.000577,2.570480e-08,1.234729e-08,8,2.000000e-08,2.485714e-01,1.000000e+00,4.685730e-03,2,2,8.045978e-05,2.000000e-05
124,9,-0.000373,2.162242e-08,8.386080e-09,8,2.000000e-08,2.160356e-01,1.000000e+00,8.155137e-03,2,2,9.257734e-05,2.000000e-05
125,1,-0.000291,1.988895e-08,6.735069e-09,4,2.000000e-08,2.165117e-01,1.000000e+00,9.884030e-03,2,2,9.237377e-05,2.000000e-05
125,3,-0.000230,1.839471e-08,5.567546e-09,6,2.000000e-08,2.061695e-01,1.000000e+00,1.269779e-02,2,2,9.700755e-05,2.000000e-05
125,6,-0.000505,2.426469e-08,1.124945e-08,5,2.000000e-08,1.743876e-01,1.000000e+00,8.807212e-03,2,2,1.146870e-04,2.000000e-05
125,7,-0.000568,2.552587e-08,1.229108e-08,2,2.000000e-08,2.156740e-01,1.000000e+00,5.909592e-03,2,2,9.273258e-05,2.000000e-05
125,8,-0.000264,1.926766e-08,6.060993e-09,3,2.000000e-08,2.572575e-01,1.000000e+00,8.378237e-03,2,2,7.774311e-05,2.000000e-05
126,1,-0.000301,2.011860e-08,7.139338e-09,3,2.000000e-08,1.778776e-01,1.000000e+00,1.256064e-02,2,2,1.124369e-04,2.000000e-05
126,3,-0.000250,1.891280e-08,5.694421e-09,2,2.000000e-08,2.867631e-01,1.000000e+00,7.533878e-03,2,2,6.974399e-05,2.000000e-05
126,5,-0.000337,2.090297e-08,7.406746e-09,3,2.000000e-08,3.028132e-01,1.000000e+00,5.408734e-03,2,2,6.604731e-05,2.000000e-05
126,6,-0.000512,2.440927e-08,1.104383e-08,7,2.000000e-08,2.510447e-01,1.000000e+00,5.073875e-03,2,2,7.966709e-05,2.000000e-05
126,8,-0.000280,1.963594e-08,6.237345e-09,3,2.000000e-08,3.100848e-01,1.000000e+00,6.132275e-03,2,2,6.449848e-05,2.000000e-05
126,9,-0.000325,2.065381e-08,7.323440e-09,1,2.000000e-08,2.452366e-01,1.000000e+00,7.568389e-03,2,2,8.155390e-05,2.000000e-05
126,10,-0.000517,2.450964e-08,1.109771e-08,7,2.000000e-08,2.666019e-01,1.000000e+00,4.588515e-03,2,2,7.501823e-05,2.000000e-05
127,3,-0.000226,1.830132e-08,5.300883e-09,1,2.000000e-08,2.587058e-01,1.000000e+00,9.441167e-03,2,2,7.730789e-05,2.000000e-05
127,5,-0.000344,2.103264e-08,7.905165e-09,5,2.000000e-08,1.936938e-01,1.000000e+00,1.013216e-02,2,2,1.032558e-04,2.000000e-05
127,8,-0.000274,1.949503e-08,6.482463e-09,3,2.000000e-08,1.980925e-01,1.000000e+00,1.169732e-02,2,2,1.009629e-04,2.000000e-05
127,9,-0.000331,2.078100e-08,7.369864e-09,6,2.000000e-08,2.699058e-01,1.000000e+00,6.488472e-03,2,2,7.409991e-05,2.000000e-05
128,5,-0.000352,2.119232e-08,8.053118e-09,1,2.000000e-08,1.955439e-01,1.000000e+00,9.828955e-03,2,2,1.022788e-04,2.000000e-05
128,7,-0.000504,2.424363e-08,1.085700e-08,3,2.000000e-08,2.579021e-01,1.000000e+00,4.932016e-03,2,2,7.754880e-05,2.000000e-05
128,8,-0.000293,1.995493e-08,6.703664e-09,3,2.000000e-08,2.397212e-01,1.000000e+00,8.498102e-03,2,2,8.343024e-05,2.000000e-05
128,9,-0.000335,2.084681e-08,7.530222e-09,3,2.000000e-08,2.386146e-01,1.000000e+00,7.698566e-03,2,2,8.381717e-05,2.000000e-05
128,10,-0.000459,2.333289e-08,9.955059e-09,2,2.000000e-08,2.550109e-01,1.000000e+00,5.415827e-03,2,2,7.842804e-05,2.000000e-05
129,1,-0.000213,1.794205e-08,4.927483e-09,1,2.000000e-08,3.025094e-01,1.000000e+00,8.000046e-03,2,2,6.611365e-05,2.000000e-05
129,2,-0.000012,6.838402e-09,8.874089e-10,4,2.000000e-08,3.049769e-01,1.000000e+00,1.018951e-01,2,2,6.557873e-05,2.000000e-05
129,3,-0.000173,1.673478e-08,4.277595e-09,2,2.000000e-08,2.451557e-01,1.000000e+00,1.267108e-02,2,2,8.158081e-05,2.000000e-05
129,4,-0.000362,2.139455e-08,8.253112e-09,4,2.000000e-08,1.959489e-01,1.000000e+00,9.591907e-03,2,2,1.020675e-04,2.000000e-05
129,5,-0.000334,2.084359e-08,7.435517e-09,1,2.000000e-08,2.678908e-01,1.000000e+00,6.510943e-03,2,2,7.465728e-05,2.000000e-05
129,8,-0.000281,1.966242e-08,6.638902e-09,1,2.000000e-08,1.953350e-01,1.000000e+00,1.168701e-02,2,2,1.023882e-04,2.000000e-05
129,10,-0.000450,2.315925e-08,9.834000e-09,2,2.000000e-08,2.389874e-01,1.000000e+00,6.065875e-03,2,2,8.368643e-05,2.000000e-05
130,2,-0.000004,5.541121e-09,7.844982e-10,7,2.000000e-08,2.819291e-01,1.000000e+00,3.007372e-01,2,2,7.047405e-05,2.119417e-05
130,7,-0.000436,2.288875e-08,9.535850e-09,7,2.000000e-08,2.471534e-01,1.000000e+00,5.909055e-03,2,2,8.092141e-05,2.000000e-05
130,9,-0.000272,1.946743e-08,6.057057e-09,8,2.000000e-08,3.292525e-01,1.000000e+00,5.760819e-03,2,2,6.074364e-05,2.000000e-05
130,10,-0.000443,2.301512e-08,9.980475e-09,5,2.000000e-08,1.773885e-01,1.000000e+00,9.470314e-03,2,2,1.127469e-04,2.000000e-05
131,1,-0.000211,1.787638e-08,4.883384e-09,5,2.000000e-08,3.013364e-01,1.000000e+00,8.118838e-03,2,2,6.637101e-05,2.000000e-05
131,2,-0.000020,8.113341e-09,1.208626e-09,5,2.000000e-08,2.456601e-01,1.000000e+00,7.935324e-02,2,2,8.141330e-05,2.000000e-05
131,3,-0.000155,1.612682e-08,4.145385e-09,8,2.000000e-08,1.909588e-01,1.000000e+00,1.907513e-02,2,2,1.047347e-04,2.000000e-05
131,5,-0.000270,1.940563e-08,6.094730e-09,6,2.000000e-08,2.870061e-01,1.000000e+00,7.051200e-03,2,2,6.968493e-05,2.000000e-05
131,6,-0.000421,2.259037e-08,9.705557e-09,2,2.000000e-08,1.565804e-01,1.000000e+00,1.158580e-02,2,2,1.277299e-04,2.000000e-05
131,7,-0.000413,2.243097e-08,9.182410e-09,1,2.000000e-08,2.189254e-01,1.000000e+00,7.383853e-03,2,2,9.135531e-05,2.000000e-05
131,8,-0.000272,1.946784e-08,6.184402e-09,7,2.000000e-08,2.723160e-01,1.000000e+00,7.535368e-03,2,2,7.344408e-05,2.000000e-05
132,1,-0.000193,1.736478e-08,4.632100e-09,8,2.000000e-08,2.616281e-01,1.000000e+00,1.059583e-02,2,2,7.644439e-05,2.000000e-05
132,3,-0.000144,1.573809e-08,3.634273e-09,3,2.000000e-08,2.649323e-01,1.000000e+00,1.333812e-02,2,2,7.549097e-05,2.000000e-05
132,4,-0.000355,2.126787e-08,7.970628e-09,6,2.000000e-08,2.312496e-01,1.000000e+00,7.679433e-03,2,2,8.648664e-05,2.000000e-05
132,5,-0.000274,1.950852e-08,6.258664e-09,2,2.000000e-08,2.582416e-01,1.000000e+00,8.081764e-03,2,2,7.744687e-05,2.000000e-05
132,6,-0.000422,2.260871e-08,9.494047e-09,7,2.000000e-08,1.909392e-01,1.000000e+00,8.848161e-03,2,2,1.047454e-04,2.000000e-05
132,8,-0.000250,1.890410e-08,5.710759e-09,1,2.000000e-08,2.775192e-01,1.000000e+00,7.897228e-03,2,2,7.206710e-05,2.000000e-05
132,9,-0.000227,1.832082e-08,5.457860e-09,2,2.000000e-08,2.184435e-01,1.000000e+00,1.186499e-02,2,2,9.155688e-05,2.000000e-05
132,10,-0.000386,2.187306e-08,8.605336e-09,1,2.000000e-08,2.236180e-01,1.000000e+00,7.559806e-03,2,2,8.943827e-05,2.000000e-05
133,1,-0.000182,1.701246e-08,4.360740e-09,3,2.000000e-08,2.763377e-01,1.000000e+00,1.036182e-02,2,2,7.237520e-05,2.000000e-05
133,4,-0.000372,2.160896e-08,8.202622e-09,5,2.000000e-08,2.646279e-01,1.000000e+00,6.069213e-03,2,2,7.557783e-05,2.000000e-05
133,5,-0.000288,1.982226e-08,6.528381e-09,1,2.000000e-08,2.579612e-01,1.000000e+00,7.782191e-03,2,2,7.753106e-05,2.000000e-05
133,8,-0.000227,1.832710e-08,5.496718e-09,4,2.000000e-08,2.105802e-01,1.000000e+00,1.245257e-02,2,2,9.497572e-05,2.000000e-05
134,1,-0.000155,1.612454e-08,3.836318e-09,3,2.000000e-08,2.704184e-01,1.000000e+00,1.221308e-02,2,2,7.395947e-05,2.000000e-05
134,3,-0.000104,1.413357e-08,2.768409e-09,5,2.000000e-08,2.928347e-01,1.000000e+00,1.543805e-02,2,2,6.829792e-05,2.000000e-05
134,4,-0.000383,2.181695e-08,8.873866e-09,3,2.000000e-08,1.640645e-01,1.000000e+00,1.168880e-02,2,2,1.219033e-04,2.000000e-05
134,5,-0.000295,1.998778e-08,6.870449e-09,5,2.000000e-08,2.057490e-01,1.000000e+00,1.048401e-02,2,2,9.720580e-05,2.000000e-05
134,6,-0.000381,2.177215e-08,8.409697e-09,5,2.000000e-08,2.501067e-01,1.000000e+00,6.481379e-03,2,2,7.996586e-05,2.000000e-05
134,7,-0.000355,2.127206e-08,7.778097e-09,6,2.000000e-08,2.993342e-01,1.000000e+00,5.261749e-03,2,2,6.681495e-05,2.000000e-05
134,9,-0.000201,1.760160e-08,4.847129e-09,6,2.000000e-08,2.441810e-01,1.000000e+00,1.124850e-02,2,2,8.190646e-05,2.000000e-05
134,10,-0.000395,2.205864e-08,8.936075e-09,2,2.000000e-08,1.923918e-01,1.000000e+00,9.208351e-03,2,2,1.039545e-04,2.000000e-05
135,2,0.000022,1.225289e-09,-1.099006e-08,4,2.000000e-08,3.556052e-01,1.000000e+00,Inf,2,2,8.974708e-04,8.974708e-04
135,4,-0.000396,2.207466e-08,8.553892e-09,8,2.000000e-08,3.118424e-01,1.000000e+00,4.525453e-03,2,2,6.413495e-05,2.000000e-05
135,5,-0.000279,1.961967e-08,6.487488e-09,4,2.000000e-08,2.200179e-01,1.000000e+00,9.982556e-03,2,2,9.090171e-05,2.000000e-05
135,6,-0.000393,2.201524e-08,8.828487e-09,6,2.000000e-08,2.050522e-01,1.000000e+00,8.448273e-03,2,2,9.753613e-05,2.000000e-05
135,8,-0.000207,1.775280e-08,4.809669e-09,8,2.000000e-08,2.954618e-01,1.000000e+00,8.490354e-03,2,2,6.769063e-05,2.000000e-05
136,2,-0.000875,3.166662e-08,1.810081e-08,8,2.000000e-08,3.353992e-01,1.000000e+00,2.061278e-03,2,2,5.963043e-05,2.000000e-05
136,3,-0.000090,1.343219e-08,2.485261e-09,8,2.000000e-08,2.877089e-01,1.000000e+00,1.800302e-02,2,2,6.951471e-05,2.000000e-05
136,5,-0.000274,1.949173e-08,6.189059e-09,2,2.000000e-08,2.781608e-01,1.000000e+00,7.289439e-03,2,2,7.190087e-05,2.000000e-05
136,6,-0.000379,2.174264e-08,8.447908e-09,2,2.000000e-08,2.305797e-01,1.000000e+00,7.326752e-03,2,2,8.673789e-05,2.000000e-05
136,7,-0.000354,2.124069e-08,7.849704e-09,6,2.000000e-08,2.593620e-01,1.000000e+00,6.516129e-03,2,2,7.711229e-05,2.000000e-05
136,9,-0.000176,1.684024e-08,4.294249e-09,3,2.000000e-08,2.608905e-01,1.000000e+00,1.148352e-02,2,2,7.666050e-05,2.000000e-05
136,10,-0.000387,2.189304e-08,8.485626e-09,5,2.000000e-08,2.650071e-01,1.000000e+00,5.873471e-03,2,2,7.546967e-05,2.000000e-05
137,1,-0.000105,1.415816e-08,3.182730e-09,4,2.000000e-08,1.840948e-01,1.000000e+00,2.706835e-02,2,2,1.086397e-04,2.000000e-05
137,2,-0.000893,3.201933e-08,1.859476e-08,4,2.000000e-08,2.711710e-01,1.000000e+00,2.874166e-03,2,2,7.375421e-05,2.000000e-05
137,3,-0.000096,1.376342e-08,3.002965e-09,3,2.000000e-08,1.856788e-01,1.000000e+00,2.866349e-02,2,2,1.077129e-04,2.000000e-05
137,4,-0.000368,2.152441e-08,8.065702e-09,6,2.000000e-08,2.843332e-01,1.000000e+00,5.510777e-03,2,2,7.034002e-05,2.000000e-05
137,5,-0.000259,1.914346e-08,6.227812e-09,1,2.000000e-08,1.912472e-01,1.000000e+00,1.278356e-02,2,2,1.045767e-04,2.000000e-05
137,7,-0.000362,2.139586e-08,8.569703e-09,1,2.000000e-08,1.497056e-01,1.000000e+00,1.366261e-02,2,2,1.335956e-04,2.000000e-05
137,10,-0.000359,2.134248e-08,7.949202e-09,5,2.000000e-08,2.601327e-01,1.000000e+00,6.412596e-03,2,2,7.688385e-05,2.000000e-05
138,1,-0.000099,1.387943e-08,2.686460e-09,8,2.000000e-08,2.810902e-01,1.000000e+00,1.703170e-02,2,2,7.115154e-05,2.000000e-05
138,2,-0.000881,3.178495e-08,1.821341e-08,1,2.000000e-08,3.386528e-01,1.000000e+00,2.017885e-03,2,2,5.905754e-05,2.000000e-05
138,3,-0.000096,1.373019e-08,2.820571e-09,5,2.000000e-08,2.201059e-01,1.000000e+00,2.363721e-02,2,2,9.086533e-05,2.000000e-05
138,6,-0.000327,2.069342e-08,7.264389e-09,1,2.000000e-08,2.781738e-01,1.000000e+00,6.275684e-03,2,2,7.189750e-05,2.000000e-05
138,9,-0.000142,1.566064e-08,3.599932e-09,7,2.000000e-08,2.621676e-01,1.000000e+00,1.369074e-02,2,2,7.628707e-05,2.000000e-05
139,1,-0.000072,1.251383e-08,2.484015e-09,3,2.000000e-08,1.929493e-01,1.000000e+00,3.449246e-02,2,2,1.036542e-04,2.000000e-05
139,3,-0.000104,1.411431e-08,2.768421e-09,4,2.000000e-08,2.892247e-01,1.000000e+00,1.573697e-02,2,2,6.915039e-05,2.000000e-05
139,4,-0.000338,2.092498e-08,7.729983e-09,5,2.000000e-08,2.078186e-01,1.000000e+00,9.294659e-03,2,2,9.623778e-05,2.000000e-05
139,5,-0.000253,1.899677e-08,5.980485e-09,7,2.000000e-08,2.181860e-01,1.000000e+00,1.090196e-02,2,2,9.166492e-05,2.000000e-05
139,7,-0.000320,2.053675e-08,7.196103e-09,2,2.000000e-08,2.505527e-01,1.000000e+00,7.439941e-03,2,2,7.982351e-05,2.000000e-05
139,8,-0.000128,1.514924e-08,3.281420e-09,3,2.000000e-08,2.803808e-01,1.000000e+00,1.365218e-02,2,2,7.133155e-05,2.000000e-05
139,9,-0.000123,1.493060e-08,3.194450e-09,1,2.000000e-08,2.717612e-01,1.000000e+00,1.474836e-02,2,2,7.359403e-05,2.000000e-05
139,10,-0.000356,2.128269e-08,8.186074e-09,5,2.000000e-08,1.877052e-01,1.000000e+00,1.029959e-02,2,2,1.065500e-04,2.000000e-05
140,2,-0.000855,3.126202e-08,1.791920e-08,6,2.000000e-08,2.441127e-01,1.000000e+00,3.540784e-03,2,2,8.192935e-05,2.000000e-05
140,4,-0.000326,2.066448e-08,7.480301e-09,4,2.000000e-08,2.078323e-01,1.000000e+00,9.568125e-03,2,2,9.623144e-05,2.000000e-05
140,5,-0.000272,1.945667e-08,6.210590e-09,8,2.000000e-08,2.597377e-01,1.000000e+00,8.068770e-03,2,2,7.700077e-05,2.000000e-05
140,6,-0.000305,2.022008e-08,6.988290e-09,2,2.000000e-08,2.267994e-01,1.000000e+00,8.905441e-03,2,2,8.818365e-05,2.000000e-05
140,8,-0.000121,1.483539e-08,3.672488e-09,3,2.000000e-08,1.586407e-01,1.000000e+00,2.867147e-02,2,2,1.260711e-04,2.000000e-05
140,10,-0.000353,2.122614e-08,7.758179e-09,5,2.000000e-08,2.881254e-01,1.000000e+00,5.594522e-03,2,2,6.941422e-05,2.000000e-05
141,2,-0.000842,3.099550e-08,1.756414e-08,2,2.000000e-08,2.736890e-01,1.000000e+00,2.968103e-03,2,2,7.307564e-05,2.000000e-05
141,3,-0.000111,1.445067e-08,2.925728e-09,4,2.000000e-08,2.870444e-01,1.000000e+00,1.495269e-02,2,2,6.967563e-05,2.000000e-05
141,4,-0.000327,2.068509e-08,7.208126e-09,1,2.000000e-08,2.982333e-01,1.000000e+00,5.678624e-03,2,2,6.706159e-05,2.000000e-05
141,5,-0.000265,1.928929e-08,5.959829e-09,3,2.000000e-08,3.037424e-01,1.000000e+00,6.608695e-03,2,2,6.584527e-05,2.000000e-05
141,7,-0.000283,1.970738e-08,6.457072e-09,6,2.000000e-08,2.489279e-01,1.000000e+00,8.304030e-03,2,2,8.034455e-05,2.000000e-05
141,8,-0.000131,1.525844e-08,3.377621e-09,7,2.000000e-08,2.654005e-01,1.000000e+00,1.438943e-02,2,2,7.535781e-05,2.000000e-05
141,9,-0.000097,1.378323e-08,2.585367e-09,3,2.000000e-08,3.071239e-01,1.000000e+00,1.551911e-02,2,2,6.512028e-05,2.000000e-05
142,2,-0.000858,3.132414e-08,1.807328e-08,7,2.000000e-08,2.194777e-01,1.000000e+00,4.204124e-03,2,2,9.112544e-05,2.000000e-05
142,3,-0.000116,1.464988e-08,3.092805e-09,8,2.000000e-08,2.596131e-01,1.000000e+00,1.640365e-02,2,2,7.703771e-05,2.000000e-05
142,5,-0.000264,1.925696e-08,6.180869e-09,5,2.000000e-08,2.207258e-01,1.000000e+00,1.038870e-02,2,2,9.061015e-05,2.000000e-05
142,6,-0.000259,1.913474e-08,6.076932e-09,5,2.000000e-08,2.217388e-01,1.000000e+00,1.048109e-02,2,2,9.019620e-05,2.000000e-05
142,7,-0.000271,1.943944e-08,6.175426e-09,1,2.000000e-08,2.669214e-01,1.000000e+00,7.780224e-03,2,2,7.492841e-05,2.000000e-05
142,8,-0.000136,1.542623e-08,3.508566e-09,7,2.000000e-08,2.509393e-01,1.000000e+00,1.504692e-02,2,2,7.970054e-05,2.000000e-05
142,10,-0.000353,2.121254e-08,8.092795e-09,6,2.000000e-08,1.918788e-01,1.000000e+00,1.006779e-02,2,2,1.042324e-04,2.000000e-05
143,1,-0.000002,5.179060e-09,7.335152e-10,3,2.000000e-08,2.759532e-01,1.000000e+00,6.692108e-01,2,2,6.633219e-05,4.439022e-05
143,3,-0.000107,1.424765e-08,2.726376e-09,7,2.000000e-08,3.389613e-01,1.000000e+00,1.255932e-02,2,2,5.900378e-05,2.000000e-05
143,4,-0.000318,2.049894e-08,7.029216e-09,3,2.000000e-08,3.000199e-01,1.000000e+00,5.760401e-03,2,2,6.666223e-05,2.000000e-05
143,5,-0.000237,1.858357e-08,5.470278e-09,2,2.000000e-08,2.740713e-01,1.000000e+00,8.388847e-03,2,2,7.297372e-05,2.000000e-05
143,6,-0.000236,1.855098e-08,5.522446e-09,3,2.000000e-08,2.478922e-01,1.000000e+00,9.685487e-03,2,2,8.068022e-05,2.000000e-05
143,8,-0.000118,1.471017e-08,3.325185e-09,4,2.000000e-08,2.053460e-01,1.000000e+00,2.172777e-02,2,2,9.739657e-05,2.000000e-05
143,9,-0.000069,1.232299e-08,2.315369e-09,7,2.000000e-08,2.143362e-01,1.000000e+00,3.182444e-02,2,2,9.331133e-05,2.000000e-05
143,10,-0.000355,2.125714e-08,7.963216e-09,1,2.000000e-08,2.303646e-01,1.000000e+00,7.731467e-03,2,2,8.681889e-05,2.000000e-05
144,1,-0.000002,5.300452e-09,9.347743e-10,2,2.000000e-08,2.138821e-01,1.000000e+00,5.829636e-01,2,2,8.237134e-05,4.801949e-05
144,2,-0.000870,3.155425e-08,1.813577e-08,3,2.000000e-08,2.689482e-01,1.000000e+00,2.975971e-03,2,2,7.436375e-05,2.000000e-05
144,5,-0.000209,1.783232e-08,5.094413e-09,5,2.000000e-08,2.207834e-01,1.000000e+00,1.247790e-02,2,2,9.058653e-05,2.000000e-05
144,6,-0.000238,1.860234e-08,5.491586e-09,1,2.000000e-08,2.714927e-01,1.000000e+00,8.478552e-03,2,2,7.366681e-05,2.000000e-05
144,7,-0.000217,1.805072e-08,5.028384e-09,7,2.000000e-08,2.923774e-01,1.000000e+00,8.255571e-03,2,2,6.840473e-05,2.000000e-05
144,8,-0.000114,1.457803e-08,3.034698e-09,6,2.000000e-08,2.679990e-01,1.000000e+00,1.595309e-02,2,2,7.462715e-05,2.000000e-05
144,10,-0.000367,2.149280e-08,8.064753e-09,8,2.000000e-08,2.724553e-01,1.000000e+00,5.889446e-03,2,2,7.340654e-05,2.000000e-05
145,1,-0.000033,9.663489e-09,1.341761e-09,5,2.000000e-08,2.962097e-01,1.000000e+00,4.113623e-02,2,2,6.751973e-05,2.000000e-05
145,4,-0.000284,1.972958e-08,6.435617e-09,1,2.000000e-08,2.621676e-01,1.000000e+00,7.693499e-03,2,2,7.628709e-05,2.000000e-05
145,5,-0.000185,1.710853e-08,4.580201e-09,7,2.000000e-08,2.269504e-01,1.000000e+00,1.329395e-02,2,2,8.812498e-05,2.000000e-05
145,7,-0.000234,1.851612e-08,5.924927e-09,3,2.000000e-08,1.618360e-01,1.000000e+00,1.702091e-02,2,2,1.235819e-04,2.000000e-05
145,8,-0.000113,1.451271e-08,3.103725e-09,5,2.000000e-08,2.364275e-01,1.000000e+00,1.888868e-02,2,2,8.459252e-05,2.000000e-05
146,3,-0.000082,1.303231e-08,2.548183e-09,4,2.000000e-08,2.190024e-01,1.000000e+00,2.703783e-02,2,2,9.132320e-05,2.000000e-05
146,5,-0.000173,1.672464e-08,4.203816e-09,5,2.000000e-08,2.672654e-01,1.000000e+00,1.131281e-02,2,2,7.483200e-05,2.000000e-05
146,6,-0.000201,1.759437e-08,4.950380e-09,6,2.000000e-08,2.156851e-01,1.000000e+00,1.329145e-02,2,2,9.272777e-05,2.000000e-05
146,8,-0.000127,1.509625e-08,3.323060e-09,6,2.000000e-08,2.558175e-01,1.000000e+00,1.549712e-02,2,2,7.818075e-05,2.000000e-05
146,9,-0.000032,9.563593e-09,1.586255e-09,2,2.000000e-08,2.127322e-01,1.000000e+00,6.036183e-02,2,2,9.401490e-05,2.000000e-05
146,10,-0.000356,2.128920e-08,8.222995e-09,4,2.000000e-08,1.824968e-01,1.000000e+00,1.069471e-02,2,2,1.095909e-04,2.000000e-05
147,5,-0.000160,1.628943e-08,Inf,1,2.000000e-08,0.000000e+00,0.000000e+00,0.000000e+00,1,1,1.085962e-03,3.401393e-05
147,7,-0.000240,1.866390e-08,Inf,1,2.000000e-08,0.000000e+00,0.000000e+00,0.000000e+00,1,1,1.244260e-03,2.590979e-05
147,8,-0.000128,1.511773e-08,9.875653e-09,5,2.000000e-08,1.060676e-02,1.000000e+00,8.604595e-02,2,2,4.707185e-04,4.050342e-05
148,1,0.000027,4.441380e-10,-2.723677e-09,7,2.000000e-08,3.921751e-02,1.000000e+00,Inf,2,2,1.606596e-04,1.606596e-04
148,3,-0.000047,1.081944e-08,4.314214e-09,1,2.000000e-08,5.043460e-02,1.000000e+00,1.224273e-01,2,2,2.743247e-04,3.358482e-05
148,4,-0.000233,1.849060e-08,Inf,1,2.000000e-08,0.000000e+00,0.000000e+00,0.000000e+00,1,1,1.232707e-03,2.639773e-05
148,5,-0.000162,1.637300e-08,9.649576e-09,5,2.000000e-08,2.188551e-02,1.000000e+00,6.659779e-02,2,2,4.640158e-04,3.090243e-05
148,7,-0.000235,1.853177e-08,9.931080e-09,5,2.000000e-08,3.751484e-02,1.000000e+00,4.690406e-02,2,2,4.723503e-04,2.215514e-05
148,8,-0.000162,1.636774e-08,8.080276e-09,1,2.000000e-08,3.921279e-02,1.000000e+00,5.842462e-02,2,2,4.151871e-04,2.425715e-05
148,10,-0.000321,2.056756e-08,1.461912e-08,5,2.000000e-08,1.857448e-02,1.000000e+00,4.507908e-02,2,2,5.970524e-04,2.691458e-05
149,1,-0.000134,1.535492e-08,3.492927e-09,5,2.000000e-08,2.442607e-01,1.000000e+00,1.575777e-02,2,2,8.187972e-05,2.000000e-05
149,3,-0.000069,1.233381e-08,2.084326e-09,2,2.000000e-08,2.863589e-01,1.000000e+00,2.258506e-02,2,2,6.984241e-05,2.000000e-05
149,5,-0.000158,1.622470e-08,4.038555e-09,4,2.000000e-08,2.263037e-01,1.000000e+00,1.517853e-02,2,2,8.837679e-05,2.000000e-05
149,7,-0.000243,1.873657e-08,5.945664e-09,4,2.000000e-08,1.839801e-01,1.000000e+00,1.412365e-02,2,2,1.087074e-04,2.000000e-05
149,8,-0.000163,1.640754e-08,4.236701e-09,3,2.000000e-08,2.053287e-01,1.000000e+00,1.673058e-02,2,2,9.740479e-05,2.000000e-05
149,10,-0.000338,2.092081e-08,7.450441e-09,7,2.000000e-08,2.911719e-01,1.000000e+00,5.713731e-03,2,2,6.868793e-05,2.000000e-05
150,2,-0.000766,2.947444e-08,1.649694e-08,2,2.000000e-08,1.688312e-01,1.000000e+00,6.853849e-03,2,2,1.184615e-04,2.000000e-05
